"","zpid","bathrooms","bedrooms","sqft","st","city","state","lat","long","valuation","lowval","highval","nb","nbid"
"2037","124763883",NA,NA,"8434","582 2nd St","Brooklyn","NY","40.636932","-73.977462","3534580","3322505","3852692","Kensington","403217"
"2038","30587486","1.0","1","40558","300 8th Ave","Brooklyn","NY","40.669315","-73.976695","","","","Park Slope","197044"
"2039","30587531","1.0","2","35826","75 Prospect Park W","Brooklyn","NY","40.66813","-73.97429","","","","Park Slope","197044"
"2040","2097138780","2.0","3",NA,"78 Prospect Park W APT 6A","Brooklyn","NY","40.667932","-73.97446","2757060","2260789","3005195","Park Slope","197044"
"2041","2096601812","2.0","2",NA,"78 Prospect Park W APT 4B","Brooklyn","NY","40.667932","-73.97446","2533560","2204197","2964265","Park Slope","197044"
"2042","2096601813","1.0","2",NA,"78 Prospect Park W APT 3D","Brooklyn","NY","40.667932","-73.97446","2228329","1760380","2696278","Park Slope","197044"
"2043","2097033959","2.0","3",NA,"78 Prospect Park W APT 5A","Brooklyn","NY","40.667932","-73.97446","2625053","2152543","2861308","Park Slope","197044"
"2044","2097541846","2.0","2",NA,"78 Prospect Park W APT 3B","Brooklyn","NY","40.667932","-73.97446","2521349","2193574","2949978","Park Slope","197044"
"2045","2102916594","1.0","1",NA,"78 Prospect Park W APT 1B","Brooklyn","NY","40.66793","-73.97447","2221215","1754760","2687670","Park Slope","197044"
"2046","2103104864","1.0","2",NA,"78 Prospect Park W APT 4A","Brooklyn","NY","40.667932","-73.97446","2187872","1728419","2647325","Park Slope","197044"
"2047","2103553886",NA,NA,NA,"78 Prospect Park W APT 4D","Brooklyn","NY","40.66793","-73.97447","","","","Park Slope","197044"
"2048","2103559729","1.0","1",NA,"78 Prospect Park W APT 5C","Brooklyn","NY","40.667919","-73.974456","2229030","1760934","2697126","Park Slope","197044"
"2049","2106525627","1.0","1",NA,"78 Prospect Park W APT 6B","Brooklyn","NY","40.667934","-73.974472","1624508","1429567","1965655","Park Slope","197044"
"2050","2110863520","1.0","1","800","78 Prospect Park W APT 2B","Brooklyn","NY","40.667934","-73.974473","806235","717549","878796","Park Slope","197044"
"2051","2111524519",NA,NA,NA,"78 Prospect Park W APT 6D","Brooklyn","NY","40.667932","-73.97446","926358","861513","1000467","Park Slope","197044"
"2052","2114518556",NA,NA,NA,"78 Prospect Park W APT 3A","Brooklyn","NY","40.667934","-73.974472","","","","Park Slope","197044"
"2053","30587550",NA,NA,"1811","630 3rd St","Brooklyn","NY","40.668796","-73.975171","1789233","1610310","1950264","Park Slope","197044"
"2054","30587551",NA,NA,"1994","630 3rd St","Brooklyn","NY","40.668796","-73.975171","1938950","1725665","2132845","Park Slope","197044"
"2055","62646511",NA,NA,"3805","630 3rd St","Brooklyn","NY","40.668274","-73.97459","","","","Park Slope","197044"
"2056","79721305",NA,NA,"6094","606 3rd St","Brooklyn","NY","40.668996","-73.975579","","","","Park Slope","197044"
"2057","83047443",NA,NA,"4248","616A 3rd St","Brooklyn","NY","40.668518","-73.975036","","","","Park Slope","197044"
"2058","112501380",NA,NA,"4748","632 3rd St","Brooklyn","NY","40.668282","-73.974516","","","","Park Slope","197044"
"2059","94715811","1.0","3","10084","515 5th St","Brooklyn","NY","40.668815","-73.978034","4608595","4239907","4931197","Park Slope","197044"
"2060","112079726",NA,NA,"980","420 8th Ave APT 1C","Brooklyn","NY","40.750785","-73.993453","1067362","992647","1184772","Garment District","270842"
"2061","112079729",NA,NA,"820","420 8th Ave APT 2D","Brooklyn","NY","40.750785","-73.993453","916775","834265","990117","Garment District","270842"
"2062","2132969298","1.0","1","823","420 8th Ave APT 2A","Brooklyn","NY","40.668735","-73.97694","919490","873516","965464","Garment District","270842"
"2063","112079728",NA,NA,"980","420 8th Ave APT 2C","Brooklyn","NY","40.66843","-73.977409","1018076","946811","1140245","Garment District","270842"
"2064","112497777",NA,NA,"820","420 8th Ave APT 1D","Brooklyn","NY","40.66843","-73.977409","","","","Garment District","270842"
"2065","112497901",NA,NA,"820","420 8th Ave APT 3D","Brooklyn","NY","40.66843","-73.977409","","","","Garment District","270842"
"2066","112498386",NA,NA,"806","420 8th Ave APT 3B","Brooklyn","NY","40.66843","-73.977409","","","","Garment District","270842"
"2067","112498523",NA,NA,"806","420 8th Ave APT 1B","Brooklyn","NY","40.66843","-73.977409","","","","Garment District","270842"
"2068","112498531",NA,NA,"823","420 8th Ave APT 4A","Brooklyn","NY","40.66843","-73.977409","","","","Garment District","270842"
"2069","112499776",NA,NA,"806","420 8th Ave APT 2B","Brooklyn","NY","40.66843","-73.977409","","","","Garment District","270842"
"2070","112501390",NA,NA,"980","420 8th Ave APT 3C","Brooklyn","NY","40.66843","-73.977409","","","","Garment District","270842"
"2071","112503242",NA,NA,"823","420 8th Ave APT 1A","Brooklyn","NY","40.66843","-73.977409","","","","Garment District","270842"
"2072","112503938",NA,NA,"820","420 8th Ave APT 4D","Brooklyn","NY","40.66843","-73.977409","","","","Garment District","270842"
"2073","112505550",NA,NA,"980","420 8th Ave APT 4C","Brooklyn","NY","40.66843","-73.977409","","","","Garment District","270842"
"2074","112508494",NA,NA,"806","420 8th Ave APT 4B","Brooklyn","NY","40.66843","-73.977409","","","","Garment District","270842"
"2075","2130878450","1.0","2",NA,"420 8th Ave APT 1C","Brooklyn","NY","40.66843","-73.977409","1136538","1068346","1272923","Garment District","270842"
"2076","2132969296","1.0","2",NA,"420 8th Ave APT 2D","Brooklyn","NY","40.668595","-73.976917","1019274","968310","1080430","Garment District","270842"
"2077","30587562",NA,NA,"49188","411 8TH Ave","BROOKLYN","NY","40.66845","-73.97655","2276858","1958098","2481775","Park Slope","197044"
"2078","64537744",NA,NA,"3063","561 5th St","Brooklyn","NY","40.66805","-73.976415","","","","Park Slope","197044"
"2079","30587609",NA,NA,"3003","565 5th St","Brooklyn","NY","40.66799","-73.976295","2366974","2201286","2864039","Park Slope","197044"
"2080","124764168",NA,NA,NA,"565 5th St","Brooklyn","NY","40.667984","-73.976303","2050813","1866240","2522500","Park Slope","197044"
"2081","124765023",NA,NA,NA,"565 5th St","Brooklyn","NY","40.667984","-73.976303","2624211","2440516","2807906","Park Slope","197044"
"2082","30587667",NA,NA,"2342","581 6th St # A","Brooklyn","NY","40.667282","-73.977025","1788848","1609963","1949844","Park Slope","197044"
"2083","68312037","2.0","4","1102","503 8th Ave APT 2","Brooklyn","NY","40.753035","-73.992915","1509301","1388557","1614952","Garment District","270842"
"2084","68312957","3.0","4","1102","503 8th Ave APT 4","Brooklyn","NY","40.753035","-73.992915","1910256","1642820","2063076","Garment District","270842"
"2085","68312036","1.0","1","1104","503 8th Ave APT 1","Brooklyn","NY","40.668022","-73.977253","810327","729294","883256","Garment District","270842"
"2086","68312958","1.0","4","5952","503 8th Ave APT 4","Brooklyn","NY","40.66788","-73.977035","","","","Garment District","270842"
"2087","2102871478","1.0","3","1102","503 8th Ave APT 3","Brooklyn","NY","40.66802","-73.97726","1287473","1197350","1416220","Garment District","270842"
"2088","89067113","2.0","3","3972","586 5th St","Brooklyn","NY","40.667381","-73.976158","","","","Park Slope","197044"
"2089","94716169","1.0","1","5470","575 6th St","Brooklyn","NY","40.66732","-73.977104","","","","Park Slope","197044"
"2090","116166093",NA,NA,"8117","107 Prospect Park W","Brooklyn","NY","40.666633","-73.975585","","","","Park Slope","197044"
"2091","30587659","1.0","2","830","593 6th St APT 4","Brooklyn","NY","40.667069","-73.976149","993025","883792","1072467","Park Slope","197044"
"2092","2103006058","1.0","1",NA,"593 6th St APT 2","Brooklyn","NY","40.667","-73.9762","2987013","2718182","3136364","Park Slope","197044"
"2093","2103166346","1.0","2",NA,"593 6th St APT 3","Brooklyn","NY","40.66706","-73.97617","4035836","3834044","4277986","Park Slope","197044"
"2094","2112300443","1.0","2","836","593 6th St APT 1","Brooklyn","NY","40.667","-73.9762","981645","912930","1050360","Park Slope","197044"
"2095","62646513","1.0","1","5087","108 Prospect Park W","Brooklyn","NY","40.666444","-73.97571","","","","Park Slope","197044"
"2096","30587722",NA,NA,"1278","115 Prospect Park W # 1","Brooklyn","NY","40.666033","-73.975735","1363208","1267783","1472265","Park Slope","197044"
"2097","30587723",NA,NA,"1278","115 Prospect Park W # 2","Brooklyn","NY","40.666033","-73.975735","1363208","1267783","1472265","Park Slope","197044"
"2098","119918862",NA,NA,NA,"115 Prospect Park W # 2","Brooklyn","NY","40.666041","-73.975747","1002548","882242","1183007","Park Slope","197044"
"2099","112498423","1.0","1","3120","610 6th St","Brooklyn","NY","40.666625","-73.976371","","","","Park Slope","197044"
"2100","30587733","6.5","9","4800","482 7th St","Brooklyn","NY","40.667635","-73.98015","4911963","4666365","5157561","Park Slope","197044"
"2101","122027101",NA,NA,NA,"482 7th St","Brooklyn","NY","40.667633","-73.980156","3615787","3434998","3796576","Park Slope","197044"
"2102","2114574279","6.5","9","4800","482 7th St","Brooklyn","NY","40.66744","-73.97943","3116758","2711579","4207623","Park Slope","197044"
"2103","30587810",NA,NA,"43716","123 Prospect Park W","BROOKLYN","NY","40.665525","-73.976445","1399146","1259231","1497086","Park Slope","197044"
"2104","79708390",NA,NA,"10911","570 7th St","Brooklyn","NY","40.666649","-73.977676","4455893","4233098","4856923","Park Slope","197044"
"2105","94716234",NA,NA,"13080","567 8th St","Brooklyn","NY","40.66566","-73.976776","","","","Park Slope","197044"
"2106","62646515",NA,NA,"4585","489 9th St","Brooklyn","NY","40.66628","-73.979735","3552863","3268634","4085792","Park Slope","197044"
"2107","30587910",NA,NA,"41925","133 Prospect Park W","BROOKLYN","NY","40.665165","-73.97675","1297880","1012346","1466604","Park Slope","197044"
"2108","2098118400","1.0","1",NA,"136 Prospect Park W APT 4B","Brooklyn","NY","40.66501","-73.9769","2061191","1648953","2597101","Park Slope","197044"
"2109","2098290500","1.0","2",NA,"136 Prospect Park W APT 3A","Brooklyn","NY","40.66501","-73.9769","2048386","1720644","2499031","Park Slope","197044"
"2110","2102081672","1.0","1",NA,"136 Prospect Park W APT 3B","Brooklyn","NY","40.66501","-73.97691","2060769","1648615","2617177","Park Slope","197044"
"2111","2105082423","1.0","1",NA,"136 Prospect Park W APT 1A","Brooklyn","NY","40.66501","-73.9769","2057970","1646376","2593042","Park Slope","197044"
"2112","2111569893","1.0","2",NA,"136 Prospect Park W APT 2D","Brooklyn","NY","40.66501","-73.97691","1023921","931768","1177509","Park Slope","197044"
"2113","2111921589","1.0","1",NA,"136 Prospect Park W APT 1B","Brooklyn","NY","40.66501","-73.97691","833916","750524","933986","Park Slope","197044"
"2114","2112930085",NA,NA,NA,"136 Prospect Park W APT 4A","Brooklyn","NY","40.665012","-73.976915","940425","846383","1034467","Park Slope","197044"
"2115","62646516",NA,NA,"5523","484 8th St","Brooklyn","NY","40.666125","-73.97852","","","","Park Slope","197044"
"2116","62646517","1.0","3","3137","514 9th St","Brooklyn","NY","40.665635","-73.979545","2614153","2378879","2823285","Park Slope","197044"
"2117","89066747",NA,NA,"5733","916 8th Ave","Brooklyn","NY","40.665512","-73.979797","","","","Park Slope","197044"
"2118","30587988","2.0","2","1070","587 10th St # 2","Brooklyn","NY","40.665755","-73.98044","3059674","2570126","3885786","Park Slope","197044"
"2119","2099734281","2.0","3","2200","587 10th St # 1","Brooklyn","NY","40.6658","-73.9804","2943455","2796282","3090628","Park Slope","197044"
"2120","2106976893","2.0","2","1040","587 10th St # 3","Brooklyn","NY","40.6658","-73.9805","1452199","1248891","1611941","Park Slope","197044"
"2121","2110728449","1.0","2",NA,"150 Prospect Park W APT 6B","Brooklyn","NY","40.664318","-73.977476","1205107","927932","1458179","Park Slope","197044"
"2122","2097594380","2.0","2",NA,"150 Prospect Park W APT 3D","Brooklyn","NY","40.664318","-73.977476","1092424","863015","1267212","Park Slope","197044"
"2123","2097597253","2.0","2",NA,"150 Prospect Park W APT 6E","Brooklyn","NY","40.664318","-73.977476","1092424","863015","1267212","Park Slope","197044"
"2124","2100106284","2.0","3",NA,"150 Prospect Park W APT 4C","Brooklyn","NY","40.66432","-73.97749","1248272","973652","1410547","Park Slope","197044"
"2125","2100932875","2.0","3",NA,"150 Prospect Park W APT 1B","Brooklyn","NY","40.66432","-73.97749","1248272","973652","1410547","Park Slope","197044"
"2126","2101025532","1.0","1",NA,"150 Prospect Park W APT 4A","Brooklyn","NY","40.66432","-73.97749","853832","751372","1075828","Park Slope","197044"
"2127","2104497043","1.0","1",NA,"150 Prospect Park W APT 5A","Brooklyn","NY","40.66431","-73.977478","845956","752901","1065905","Park Slope","197044"
"2128","2106274283","2.0","2",NA,"150 Prospect Park W APT 2D","Brooklyn","NY","40.66432","-73.97749","1581533","1439195","1850394","Park Slope","197044"
"2129","2107282855","1.0","1",NA,"150 Prospect Park W APT 3A","Brooklyn","NY","40.664318","-73.977485","1106009","873747","1327211","Park Slope","197044"
"2130","2107457763","2.5","3",NA,"150 Prospect Park W APT 2C","Brooklyn","NY","40.664318","-73.977476","1960594","1784141","2195865","Park Slope","197044"
"2131","2108449006","1.0","2",NA,"150 Prospect Park W APT 3E","Brooklyn","NY","40.66432","-73.97749","1179418","908152","1438890","Park Slope","197044"
"2132","2108794002","1.0","2",NA,"150 Prospect Park W APT 4B","Brooklyn","NY","40.66432","-73.97749","1179410","908146","1438880","Park Slope","197044"
"2133","2111529673","2.0","2",NA,"150 Prospect Park W APT 5D","Brooklyn","NY","40.66432","-73.97749","1581533","1439195","1850394","Park Slope","197044"
"2134","2113990655","2.0","2",NA,"150 Prospect Park W APT 1E","Brooklyn","NY","40.664318","-73.977485","1559642","1434871","1715606","Park Slope","197044"
"2135","62646549","1.5","1","500","145 Prospect Park W","Brooklyn","NY","40.664505","-73.97736","","","","Park Slope","197044"
"2136","62646550","1.0","2","8619","142 Prospect Park W","Brooklyn","NY","40.6646","-73.97724","","","","Park Slope","197044"
"2137","112508163",NA,NA,"24605","628 10th St","Brooklyn","NY","40.66519","-73.979972","","","","Park Slope","197044"
"2138","120730463",NA,NA,"5577","561 11th St","Brooklyn","NY","40.664887","-73.980436","","","","Park Slope","197044"
"2139","116165786",NA,NA,"5500","1015 8th Ave","Brooklyn","NY","40.664653","-73.979774","","","","Park Slope","197044"
"2140","30588228",NA,NA,"42500","445 12TH St","BROOKLYN","NY","40.664555","-73.98145","1190004","999603","1309004","Park Slope","197044"
"2141","30588237",NA,NA,"6516","369 7th Ave","Brooklyn","NY","40.748672","-73.991958","5897137","5425366","7548335","Garment District","270842"
"2142","62646551","1.0","1","6516","369 7th Ave","Brooklyn","NY","40.66543","-73.982545","","","","Garment District","270842"
"2143","94719592","1.0","1","5961","453 12th St","Brooklyn","NY","40.664421","-73.98117","","","","Park Slope","197044"
"2144","124764057",NA,NA,NA,"455 12th St","Brooklyn","NY","40.664371","-73.981086","658412","539898","697917","Park Slope","197044"
"2145","62646552","1.0","4","1400","632 11th St","Brooklyn","NY","40.663515","-73.978625","","","","Park Slope","197044"
"2146","62646553",NA,NA,"35307","163 Prospect Park W","Brooklyn","NY","40.66336","-73.97831","1472857","1369757","1561228","Park Slope","197044"
"2147","62646554","1.0","3","975","481 12th St","Brooklyn","NY","40.663865","-73.980025","","","","Park Slope","197044"
"2148","64502554","1.0","2","7052","497 12th St","Brooklyn","NY","40.66356","-73.9794","","","","Park Slope","197044"
"2149","30588303","1.0","1","1350","435 13th St APT 1L","Brooklyn","NY","40.663672","-73.981799","1043020","980439","1168182","Park Slope","197044"
"2150","30588305",NA,NA,"621","435 13th St APT 2F","Brooklyn","NY","40.663672","-73.981799","685366","575707","733342","Park Slope","197044"
"2151","30588306","1.0","2","750","435 13th St APT 2R","Brooklyn","NY","40.663672","-73.981799","944570","887896","1020136","Park Slope","197044"
"2152","30588307",NA,NA,"621","435 13th St APT 3F","Brooklyn","NY","40.663672","-73.981799","685884","576143","733896","Park Slope","197044"
"2153","30588308","1.0","1","681","435 13th St APT 3R","Brooklyn","NY","40.663672","-73.981799","860245","757016","937667","Park Slope","197044"
"2154","30588304","2.0","1","1035","435 13th St APT 1R","Brooklyn","NY","40.663672","-73.981799","999390","949421","1099329","Park Slope","197044"
"2155","62646555",NA,NA,"4500","437 13th St","Brooklyn","NY","40.663865","-73.981755","3078782","2832479","3386660","Park Slope","197044"
"2156","62646556",NA,NA,"4434","437 13th St","Brooklyn","NY","40.66383","-73.98168","","","","Park Slope","197044"
"2157","62646557",NA,NA,"3175","450 12th St","Brooklyn","NY","40.66406","-73.981525","2393490","2249881","2584969","Park Slope","197044"
"2158","62646558",NA,NA,"3175","452 12th St","Brooklyn","NY","40.664035","-73.981465","2375716","2233173","2565773","Park Slope","197044"
"2159","62646559",NA,NA,"3175","454 12th St","Brooklyn","NY","40.664005","-73.981405","2438436","2316514","2584742","Park Slope","197044"
"2160","30588327",NA,NA,"1236","454A 12th St # 1","Brooklyn","NY","40.664116","-73.981169","1290000","1212600","1354500","Park Slope","197044"
"2161","30588328",NA,NA,"1002","454A 12th St # 2","Brooklyn","NY","40.664016","-73.981391","1068873","1015429","1122317","Park Slope","197044"
"2162","30588329",NA,NA,"1019","454A 12th St # 3","Brooklyn","NY","40.664116","-73.981169","1008750","958313","1069275","Park Slope","197044"
"2163","30588315",NA,NA,"1235","448 12th St # 1","Brooklyn","NY","40.664214","-73.981376","1213681","1068039","1310775","Park Slope","197044"
"2164","30588316",NA,NA,"1002","448 12th St # 2","Brooklyn","NY","40.664214","-73.981376","1042765","980199","1167897","Park Slope","197044"
"2165","30588317",NA,NA,"1020","448 12th St # 3","Brooklyn","NY","40.664214","-73.981376","1044362","981700","1169685","Park Slope","197044"
"2166","62646561",NA,NA,"3175","448 12th St","Brooklyn","NY","40.66409","-73.981585","","","","Park Slope","197044"
"2167","62646562",NA,NA,"3225","456 12th St","Brooklyn","NY","40.663945","-73.981285","","","","Park Slope","197044"
"2168","62646563",NA,NA,"56518","438 12th St","Brooklyn","NY","40.66438","-73.982335","","","","Park Slope","197044"
"2169","59996395","1.0","2","1200","444 12th St","Brooklyn","NY","40.66428","-73.981513","1267692","1191630","1369107","Park Slope","197044"
"2170","59996396",NA,NA,"2213","444 12th St","Brooklyn","NY","40.66428","-73.981513","1741252","1514889","1897965","Park Slope","197044"
"2171","62646564",NA,NA,"61500","444 12th St","Brooklyn","NY","40.66408","-73.981895","","","","Park Slope","197044"
"2172","2102925281","1.0","2",NA,"419 7th Ave","Brooklyn","NY","40.6639","-73.9838","","","","Park Slope","197044"
"2173","79709414","1.0","0","510","425 14th St","Brooklyn","NY","40.663014","-73.982202","","","","Park Slope","197044"
"2174","62646565",NA,NA,"6126","429 7th Ave","Brooklyn","NY","40.663489","-73.984045","3657030","3291327","4242155","Park Slope","197044"
"2175","81948534","1.5","1",NA,"433 7th Ave APT 7","Brooklyn","NY","40.75061","-73.990394","991393","892254","1308639","Garment District","270842"
"2176","62646566",NA,NA,"6500","433 7th Ave","Brooklyn","NY","40.66337","-73.98414","3686544","3465351","4055198","Garment District","270842"
"2177","62646567",NA,"0","4373","427 7th Ave","Brooklyn","NY","40.66354","-73.984005","","","","Park Slope","197044"
"2178","30588482",NA,NA,"7860","437 7th Ave","Brooklyn","NY","40.663409","-73.984395","","","","Park Slope","197044"
"2179","62646568",NA,NA,"9070","437 7th Ave","Brooklyn","NY","40.663259","-73.98423","","","","Park Slope","197044"
"2180","64440845","1.0","2","560","392 14th St","Brooklyn","NY","40.66332","-73.98385","","","","Park Slope","197044"
"2181","94716789","1.0","2","900","390 14th St","Brooklyn","NY","40.66349","-73.98381","","","","Park Slope","197044"
"2182","62646569",NA,NA,"11800","1405 8th Ave","Brooklyn","NY","40.662465","-73.981675","","","","Park Slope","197044"
"2183","2096817597","1.0","2","941","406 15th St STE 3","Brooklyn","NY","40.662196","-73.982869","957998","900518","1044218","Park Slope","197044"
"2184","2097432279",NA,NA,NA,"406 15th St APT 3E","Brooklyn","NY","40.662196","-73.982869","","","","Park Slope","197044"
"2185","2097810812",NA,NA,NA,"406 15th St APT 1B","Brooklyn","NY","40.662196","-73.982869","","","","Park Slope","197044"
"2186","2097886914","1.0","2","1056","406 15th St APT 2C","Brooklyn","NY","40.662196","-73.982869","1010316","929491","1131554","Park Slope","197044"
"2187","2098148565",NA,NA,NA,"406 15th St APT 4D","Brooklyn","NY","40.662196","-73.982869","","","","Park Slope","197044"
"2188","2098162676",NA,NA,NA,"406 15th St APT 2F","Brooklyn","NY","40.662196","-73.982869","","","","Park Slope","197044"
"2189","2098219478",NA,NA,NA,"406 15th St APT 3A","Brooklyn","NY","40.662196","-73.982869","","","","Park Slope","197044"
"2190","2098260961","1.0","1",NA,"406 15th St STE 4","Brooklyn","NY","40.662196","-73.982869","","","","Park Slope","197044"
"2191","2096735809",NA,NA,NA,"406 15th St # 10A","Brooklyn","NY","40.662196","-73.982869","","","","Park Slope","197044"
"2192","2101336588",NA,NA,NA,"406 15th St APT 4F","Brooklyn","NY","40.66226","-73.98302","","","","Park Slope","197044"
"2193","2101395958","1.0","2","900","406 15th St APT 1D","Brooklyn","NY","40.66226","-73.98302","923399","877229","978803","Park Slope","197044"
"2194","2101461588","1.0","2","700","406 15th St APT 1A","Brooklyn","NY","40.662196","-73.982869","851461","749286","936607","Park Slope","197044"
"2195","2101636811",NA,NA,NA,"406 15th St APT 1F","Brooklyn","NY","40.66226","-73.98302","","","","Park Slope","197044"
"2196","2101636918",NA,NA,NA,"406 15th St APT 4A","Brooklyn","NY","40.66226","-73.98302","","","","Park Slope","197044"
"2197","2102227544",NA,NA,NA,"406 15th St APT 5A","Brooklyn","NY","40.66226","-73.98302","","","","Park Slope","197044"
"2198","2102239516","1.0","3","1184","406 15th St APT 5B","Brooklyn","NY","40.662196","-73.982869","1165601","990761","1282161","Park Slope","197044"
"2199","2102257288",NA,NA,NA,"406 15th St APT 2B","Brooklyn","NY","40.66226","-73.98302","","","","Park Slope","197044"
"2200","2102657207","1.0","2","941","406 15th St STE 2","Brooklyn","NY","40.662196","-73.982869","957998","900518","1044218","Park Slope","197044"
"2201","2102679625","1.0","2","688","406 15th St STE 1","Brooklyn","NY","40.662196","-73.982869","837807","728892","913210","Park Slope","197044"
"2202","2096735850",NA,NA,NA,"406 15th St APT 3D","Brooklyn","NY","40.662196","-73.982869","","","","Park Slope","197044"
"2203","62646570","1.0","0","6000","443 7th Ave","Brooklyn","NY","40.663","-73.984435","","","","Park Slope","197044"
"2204","62646571","1.0","0","8200","394 15th St","Brooklyn","NY","40.662475","-73.983465","","","","Park Slope","197044"
"2205","2096513320",NA,NA,NA,"441 7th Ave # 2F","Brooklyn","NY","40.663192","-73.984441","","","","Park Slope","197044"
"2206","64913606","1.0","1","34317","372 15th St","Brooklyn","NY","40.66275","-73.984015","1214288","1068573","1396431","Park Slope","197044"
"2207","2145697948","2.0","2","1175","361 16th St","Brooklyn","NY","40.662109","-73.983658","1214117","1153411","1299105","Park Slope","197044"
"2208","89067495","1.0","2","5006","349 16th St","Brooklyn","NY","40.662639","-73.984512","","","","Park Slope","197044"
"2209","89070492",NA,NA,"5356","363 16th St","Brooklyn","NY","40.662418","-73.984046","","","","Park Slope","197044"
"2210","124764353",NA,NA,"688","400 15th St","Brooklyn","NY","40.662376","-73.983238","753542","700794","813825","Park Slope","197044"
"2211","124764426",NA,NA,"547","400 15th St","Brooklyn","NY","40.662376","-73.983238","615777","535726","652724","Park Slope","197044"
"2212","124764882",NA,NA,"587","400 15th St","Brooklyn","NY","40.662376","-73.983238","649612","604139","695085","Park Slope","197044"
"2213","124764986",NA,NA,"31977","400 15th St","Brooklyn","NY","40.662376","-73.983238","857774","797730","934974","Park Slope","197044"
"2214","124764087","1.0","1","700","400 15th St","Brooklyn","NY","40.662376","-73.983238","","","","Park Slope","197044"
"2215","2136874505","1.0","1","700","400 15th St","Brooklyn","NY","40.66237","-73.983256","","","","Park Slope","197044"
"2216","120730287",NA,NA,NA,"466 15th St","Brooklyn","NY","40.661144","-73.980721","4297323","4082457","4512189","Park Slope","197044"
"2217","2106326149","1.0","1",NA,"1 Prospect Park SW","Brooklyn","NY","40.660434","-73.979551","","","","Windsor Terrace","270968"
"2218","2099060213","1.0","2",NA,"16 Prospect Park SW APT 57","Brooklyn","NY","40.6602","-73.9788","708402","609226","800494","Windsor Terrace","270968"
"2219","2096400023","1.0","1",NA,"70 Prospect Park SW # AA","Brooklyn","NY","40.658836","-73.976001","857971","540522","960928","Windsor Terrace","270968"
"2220","2116340798","1.0","1","950","70 Prospect Park SW APT A8","Brooklyn","NY","40.658836","-73.976001","884916","707933","982257","Windsor Terrace","270968"
"2221","2097273344",NA,NA,NA,"70 Prospect Park SW # B395","Brooklyn","NY","40.658836","-73.976001","","","","Windsor Terrace","270968"
"2222","2097698635","1.0","2",NA,"70 Prospect Park SW APT B3","Brooklyn","NY","40.658836","-73.976001","1199217","1079295","1319139","Windsor Terrace","270968"
"2223","2098102342","1.0","2",NA,"70 Prospect Park SW APT E6","Brooklyn","NY","40.658836","-73.976001","1199916","1079924","1319908","Windsor Terrace","270968"
"2224","2101333629","1.0","1","920","70 Prospect Park SW APT B7","Brooklyn","NY","40.65884","-73.97601","920709","580047","1031194","Windsor Terrace","270968"
"2225","2103978532","1.0","1","900","70 Prospect Park SW APT E7","Brooklyn","NY","40.658836","-73.976005","921511","571337","1022877","Windsor Terrace","270968"
"2226","2104903660","1.0","1","750","70 Prospect Park SW APT C8","Brooklyn","NY","40.658836","-73.976005","883659","645071","998535","Windsor Terrace","270968"
"2227","2105899333","1.0","2","1100","70 Prospect Park SW APT E5","Brooklyn","NY","40.658031","-73.974601","989953","920656","1098848","Windsor Terrace","270968"
"2228","2110508540",NA,NA,NA,"70 Prospect Park SW APT C1","Brooklyn","NY","40.65884","-73.97601","1025601","943553","1169185","Windsor Terrace","270968"
"2229","2111984271",NA,NA,NA,"70 Prospect Park SW APT E1","Brooklyn","NY","40.658836","-73.976005","","","","Windsor Terrace","270968"
"2230","2111984288","1.0","2",NA,"70 Prospect Park SW APT E3","Brooklyn","NY","40.658836","-73.976001","1192985","1073687","1312283","Windsor Terrace","270968"
"2231","2113136297",NA,NA,NA,"70 Prospect Park SW APT B1","Brooklyn","NY","40.658836","-73.976005","828033","736949","885995","Windsor Terrace","270968"
"2232","2114718850","1.0","0","475","70 Prospect Park SW APT A5","Brooklyn","NY","40.65884","-73.97601","725819","645979","791143","Windsor Terrace","270968"
"2233","2118283742","1.0","1",NA,"70 Prospect Park SW APT F4","Brooklyn","NY","40.658836","-73.976005","998405","948485","1048325","Windsor Terrace","270968"
"2234","30588674","1.0","1","43160","75 Prospect Park SW","Brooklyn","NY","40.658654","-73.97564","","","","Windsor Terrace","270968"
"2235","79724754",NA,"0","1","543 16th St","Brooklyn","NY","40.658974","-73.977339","","","","Windsor Terrace","270968"
"2236","62646573","1.0","2","6300","1630 8th Ave","Brooklyn","NY","40.6609","-73.983595","","","","Park Slope","197044"
"2237","112504458","2.0","3","1064","1638 8th Ave","Brooklyn","NY","40.660697","-73.983825","","","","Park Slope","197044"
"2238","120730345","1.0","2","2760","379 Prospect Ave","Brooklyn","NY","40.661465","-73.985329","1930833","1776366","2143225","Park Slope","197044"
"2239","121710485",NA,NA,NA,"379 Prospect Ave","Brooklyn","NY","40.661465","-73.985329","","","","Park Slope","197044"
"2240","121711203",NA,NA,NA,"379 Prospect Ave","Brooklyn","NY","40.661465","-73.985329","","","","Park Slope","197044"
"2241","122026257",NA,NA,"14467","379 Prospect Ave","Brooklyn","NY","40.661411","-73.985343","4223693","4012508","4434878","Park Slope","197044"
"2242","2096323800",NA,NA,NA,"461 Dean St","Brooklyn","NY","40.681967","-73.975493","","","","Prospect Heights","403220"
"2243","62646574",NA,NA,"1143","579 Washington Ave APT 1A","Brooklyn","NY","40.680392","-73.964205","1131435","1040920","1221950","Crown Heights","403222"
